ckey,machine_id,date,hour,connect_avg,connect_max,in_handover_rate,out_handover_rate,inter_handover_rate,lower_prb,upper_prb,reconfig_rate,Y
MA1084_11-20210924-5,MA1084_11,20210924,5,2.156753752,6.0,95.23809524,100.0,100.0,2.97883357,4.054608819,103.7383178,0.0
MA1084_11-20210924-6,MA1084_11,20210924,6,3.384315907,9.0,64.51612903,100.0,100.0,8.718051209,6.465163585,104.0955631,0.0
MA1084_11-20210924-7,MA1084_11,20210924,7,5.753058954,14.0,63.48547718,100.0,94.11764706,12.91339972,13.87317212,104.2533937,1.0
MA1084_11-20210924-8,MA1084_11,20210924,8,8.646470261,21.0,68.71921182,98.8700565,100.0,11.97642959,23.01911807,106.7090804,1.0
MA1084_11-20210924-9,MA1084_11,20210924,9,7.708008899,15.0,57.77777778,100.0,100.0,12.34692745,22.41654339,101.7767907,0.0
MA1084_11-20210924-10,MA1084_11,20210924,10,7.194104561,16.0,57.22070845,100.0,100.0,11.74550498,21.10963016,103.5460993,1.0
MA1084_11-20210924-11,MA1084_11,20210924,11,6.181868743,14.0,72.51908397,100.0,100.0,9.88640625,17.35152205,105.2182163,1.0
MA1084_11-20210924-12,MA1084_11,20210924,12,5.881535039,14.0,56.06060606,100.0,100.0,17.12335704,18.70913352,102.8301887,1.0
MA1084_11-20210924-13,MA1084_11,20210924,13,6.177975528,13.0,65.93137255,100.0,100.0,6.727283073,17.52957326,105.3472222,0.0
MA1084_11-20210924-14,MA1084_11,20210924,14,8.987764182,18.0,74.75247525,100.0,100.0,14.83785206,24.91770982,104.3997827,1.0
MA1084_11-20210924-15,MA1084_11,20210924,15,8.840378198,18.0,70.6231454,99.42528736,98.18181818,10.83194879,25.48312945,102.7692308,0.0
MA1084_11-20210924-16,MA1084_11,20210924,16,6.347801892,14.0,77.47035573,100.0,93.93939394,11.94819346,20.06334282,102.6295437,0.0
MA1084_11-20210924-17,MA1084_11,20210924,17,6.596998332,14.0,63.22580645,100.0,100.0,15.96093883,19.2385633,102.6209677,0.0
MA1084_11-20210924-18,MA1084_11,20210924,18,6.749721913,15.0,78.40909091,100.0,100.0,12.19203414,25.72273115,101.6564952,1.0
MA1084_11-20210924-19,MA1084_11,20210924,19,6.852531998,13.0,87.75510204,100.0,100.0,15.37572443,26.08265625,100.4237288,0.0
MA1084_11-20210924-20,MA1084_11,20210924,20,6.619021135,14.0,89.83050847,100.0,97.05882353,9.020440967,19.25874822,101.5444015,0.0
MA1084_11-20210924-21,MA1084_11,20210924,21,8.987764182,16.0,81.03448276,100.0,100.0,17.80682788,25.05460882,99.23161361,0.0
MA1084_11-20210924-22,MA1084_11,20210924,22,8.090050028,13.0,92.06349206,100.0,100.0,46.94671408,57.55301565,100.1602564,1.0
MA1084_11-20210924-23,MA1084_11,20210924,23,5.776418242,13.0,97.82608696,97.36842105,100.0,21.13664296,29.50786629,100.7677543,0.0
MA1084_11-20210925-0,MA1084_11,20210925,0,6.501668521,12.0,95.23809524,100.0,100.0,17.48477952,23.33759602,100.6587615,0.0
MA1084_11-20210925-1,MA1084_11,20210925,1,6.769872151,12.0,56.81818182,100.0,100.0,11.16834993,17.56881935,101.4285714,0.0
MA1084_11-20210925-2,MA1084_11,20210925,2,4.216351502,10.0,20.0,100.0,,6.552062589,11.58476529,101.4577259,0.0
MA1084_11-20210925-3,MA1084_11,20210925,3,2.920467186,7.0,8.14479638,100.0,,4.337017045,5.077357955,105.1282051,0.0
MA1084_11-20210925-4,MA1084_11,20210925,4,1.413007226,7.0,3.937007874,100.0,100.0,4.191337127,4.184608819,100.6896552,0.0
MA1084_11-20210925-5,MA1084_11,20210925,5,0.924402446,5.0,6.52173913,100.0,,5.363470839,1.88715505,100.0,0.0
MA1084_11-20210925-6,MA1084_11,20210925,6,2.018353726,10.0,60.24096386,100.0,100.0,6.070256046,6.25029872,104.8828125,0.0
MA1084_11-20210925-7,MA1084_11,20210925,7,3.660177976,12.0,47.73413897,99.04761905,100.0,5.377780939,9.752816501,105.3,1.0
MA1084_11-20210925-8,MA1084_11,20210925,8,6.032795998,15.0,64.96163683,100.0,95.23809524,14.61698435,19.19081081,105.1520795,1.0
MA1084_11-20210925-9,MA1084_11,20210925,9,5.477753059,13.0,58.06451613,98.1595092,100.0,9.692745377,15.00891892,104.6351931,1.0
MA1084_11-20210925-10,MA1084_11,20210925,10,6.352057842,13.0,55.32467532,99.35064935,100.0,10.55836415,19.7897155,104.5685279,1.0
MA1084_11-20210925-11,MA1084_11,20210925,11,5.893214683,15.0,61.11111111,99.08256881,95.65217391,17.24514205,19.11833807,104.2051282,0.0
MA1084_11-20210925-12,MA1084_11,20210925,12,5.163515017,12.0,27.11538462,100.0,100.0,14.56742532,18.22674253,106.833713,1.0
MA1084_11-20210925-13,MA1084_11,20210925,13,6.236929922,14.0,62.75862069,97.66081871,100.0,17.3325889,16.68480797,105.0755287,1.0
MA1084_11-20210925-14,MA1084_11,20210925,14,6.402669633,13.0,67.07317073,98.60465116,96.0,13.76001422,19.46450925,104.5853001,1.0
MA1084_11-20210925-15,MA1084_11,20210925,15,6.674638487,15.0,60.70460705,100.0,100.0,10.57260313,20.66556188,106.1719324,1.0
MA1084_11-20210925-16,MA1084_11,20210925,16,6.006117909,13.0,71.5,100.0,100.0,13.45163585,16.79916074,104.1832669,1.0
MA1084_11-20210925-17,MA1084_11,20210925,17,6.135150167,14.0,69.35483871,98.92473118,100.0,17.03071124,18.10826458,102.6220615,0.0
MA1084_11-20210925-18,MA1084_11,20210925,18,7.19243604,16.0,80.18018018,100.0,100.0,12.56192034,20.62637269,101.937658,0.0
MA1084_11-20210925-19,MA1084_11,20210925,19,5.735261402,12.0,87.62886598,98.75,100.0,13.07619318,18.90160511,99.89949749,0.0
MA1084_11-20210925-20,MA1084_11,20210925,20,4.17185762,11.0,79.03225806,100.0,100.0,9.174679943,10.93409673,101.4248705,0.0
MA1084_11-20210925-21,MA1084_11,20210925,21,4.617908788,12.0,56.60377358,100.0,100.0,9.077539118,12.54254623,101.0055866,0.0
MA1084_11-20210925-22,MA1084_11,20210925,22,6.614015573,16.0,78.94736842,100.0,100.0,14.3585633,19.26513514,100.7430998,0.0
MA1084_11-20210925-23,MA1084_11,20210925,23,5.449694275,11.0,66.66666667,100.0,100.0,13.4955761,16.52193457,100.665779,0.0
MA1084_11-20210926-0,MA1084_11,20210926,0,4.911568409,10.0,81.25,100.0,100.0,10.91704125,12.92965861,103.9927405,0.0
MA1084_11-20210926-1,MA1084_11,20210926,1,4.654252362,9.0,80.85106383,100.0,100.0,16.3186202,14.85883357,102.5993884,0.0
MA1084_11-20210926-2,MA1084_11,20210926,2,3.911568409,9.0,65.30612245,100.0,100.0,9.530540541,10.40500711,104.0322581,0.0
MA1084_11-20210926-3,MA1084_11,20210926,3,3.613674263,9.0,86.66666667,100.0,100.0,13.73759943,9.624303977,101.0703364,0.0
MA1084_11-20210926-4,MA1084_11,20210926,4,2.674638487,8.0,84.61538462,100.0,100.0,3.881450925,4.791123755,101.8058691,0.0
MA1084_11-20210926-5,MA1084_11,20210926,5,2.46692607,6.0,69.23076923,100.0,100.0,2.459089616,3.204253201,101.4767932,0.0
MA1084_11-20210926-6,MA1084_11,20210926,6,2.112284603,6.0,60.86956522,100.0,100.0,2.890469417,5.621607397,100.7518797,0.0
MA1084_11-20210926-7,MA1084_11,20210926,7,2.390989989,8.0,55.39568345,100.0,100.0,6.310384068,8.21916074,106.2080537,1.0
MA1084_11-20210926-8,MA1084_11,20210926,8,3.443826474,10.0,61.0,100.0,100.0,7.974210526,11.52443812,102.2757697,1.0
MA1084_11-20210926-9,MA1084_11,20210926,9,4.787659811,10.0,50.39370079,100.0,100.0,7.768093883,10.47455192,106.3855422,1.0
MA1084_11-20210926-10,MA1084_11,20210926,10,5.37374861,11.0,76.1627907,100.0,100.0,12.05923186,14.41991465,105.4054054,1.0
MA1084_11-20210926-11,MA1084_11,20210926,11,3.740266963,9.0,70.49180328,100.0,94.44444444,10.43455966,14.21667614,105.1724138,0.0
MA1084_11-20210926-12,MA1084_11,20210926,12,5.372080089,11.0,80.68181818,100.0,100.0,16.50827881,21.42623044,103.7735849,0.0
MA1084_11-20210926-13,MA1084_11,20210926,13,4.553392659,10.0,64.70588235,100.0,100.0,21.21527738,18.01192034,101.9036954,1.0
MA1084_11-20210926-14,MA1084_11,20210926,14,4.940489433,12.0,29.96389892,100.0,100.0,12.35352774,21.7559175,102.383532,1.0
MA1084_11-20210926-15,MA1084_11,20210926,15,3.802558398,14.0,86.13861386,100.0,100.0,8.977752489,12.51211949,104.0364583,0.0
MA1084_11-20210926-16,MA1084_11,20210926,16,3.61512792,10.0,71.17117117,100.0,100.0,13.70852063,10.60761024,102.6573427,0.0
MA1084_11-20210926-17,MA1084_11,20210926,17,4.408787542,12.0,82.08955224,100.0,100.0,7.208990043,18.87480797,104.8973144,0.0
MA1084_11-20210926-18,MA1084_11,20210926,18,3.840934372,10.0,75.89285714,100.0,100.0,7.369559033,15.16312945,103.6090226,1.0
MA1084_11-20210926-19,MA1084_11,20210926,19,5.576431351,11.0,95.12195122,100.0,100.0,6.779730114,14.83394886,103.7558685,0.0
MA1084_11-20210926-20,MA1084_11,20210926,20,6.016685206,14.0,94.0,100.0,100.0,8.943883357,18.64782361,101.8691589,0.0
MA1084_11-20210926-21,MA1084_11,20210926,21,5.630700779,13.0,66.26506024,100.0,100.0,13.67778094,20.49211949,100.4667445,0.0
MA1084_11-20210926-22,MA1084_11,20210926,22,5.349276974,12.0,61.53846154,100.0,100.0,15.47206259,19.2113798,102.5710419,0.0
MA1084_11-20210926-23,MA1084_11,20210926,23,4.349276974,9.0,18.75,100.0,100.0,14.93203414,17.76857752,103.2967033,0.0
MA1084_11-20210927-0,MA1084_11,20210927,0,5.593107282,11.0,54.34782609,100.0,100.0,13.66722617,32.78708393,101.0,0.0
MA1084_11-20210927-1,MA1084_11,20210927,1,4.927697442,10.0,82.14285714,100.0,100.0,17.78665718,31.3745377,99.57627119,0.0
MA1084_11-20210927-2,MA1084_11,20210927,2,4.052807115,10.0,77.77777778,100.0,,5.189174964,15.71302987,102.1212121,0.0
MA1084_11-20210927-3,MA1084_11,20210927,3,2.414905451,7.0,88.23529412,100.0,100.0,4.656946023,9.644417614,100.4694836,0.0
MA1084_11-20210927-4,MA1084_11,20210927,4,1.744858255,7.0,75.0,100.0,100.0,4.285590327,7.564708393,101.5822785,0.0
MA1084_11-20210927-5,MA1084_11,20210927,5,1.58676307,7.0,90.0,100.0,100.0,4.246173542,8.820611664,100.2941176,0.0
MA1084_11-20210927-6,MA1084_11,20210927,6,2.197331851,9.0,55.17241379,100.0,100.0,5.114253201,10.19736842,101.9148936,0.0
MA1084_11-20210927-7,MA1084_11,20210927,7,5.281979978,12.0,60.41666667,99.17355372,94.73684211,8.559957326,18.38351351,103.7865749,1.0
MA1084_11-20210927-8,MA1084_11,20210927,8,6.759733037,16.0,63.599182,99.58158996,100.0,10.9828165,20.67621622,104.0609137,1.0
MA1084_11-20210927-9,MA1084_11,20210927,9,6.475528365,14.0,75.66666667,99.33774834,100.0,9.799260313,22.03550498,105.625,1.0
MA1084_11-20210927-10,MA1084_11,20210927,10,7.338709677,17.0,70.92198582,99.50738916,100.0,12.66614509,19.46722617,105.1869723,1.0
MA1084_11-20210927-11,MA1084_11,20210927,11,7.696498054,16.0,80.56537102,100.0,100.0,15.15481534,23.3409517,103.3595425,1.0
MA1084_11-20210927-12,MA1084_11,20210927,12,7.619021135,15.0,78.36734694,99.37888199,100.0,16.49266003,22.28460882,102.2063208,0.0
MA1084_11-20210927-13,MA1084_11,20210927,13,6.57730812,16.0,55.81854043,99.51219512,100.0,10.71984353,22.23930299,105.6851312,1.0
MA1084_11-20210927-14,MA1084_11,20210927,14,7.19243604,15.0,64.375,100.0,97.2972973,13.30859175,23.82732575,106.2992126,1.0
MA1084_11-20210927-15,MA1084_11,20210927,15,10.36484983,19.0,65.33613445,100.0,100.0,12.9984495,27.1371266,104.7668394,1.0
MA1084_11-20210927-16,MA1084_11,20210927,16,9.895995551,17.0,71.20418848,99.06103286,100.0,11.53190612,31.54711238,103.7634409,1.0
MA1084_11-20210927-17,MA1084_11,20210927,17,6.197441602,14.0,64.1509434,100.0,100.0,7.745504979,18.40543385,101.8609207,1.0
MA1084_11-20210927-18,MA1084_11,20210927,18,4.489148581,14.0,81.20300752,100.0,100.0,7.847482219,15.54322902,102.1653543,1.0
MA1084_11-20210927-19,MA1084_11,20210927,19,4.543381535,11.0,73.03370787,100.0,100.0,10.79934566,16.33315789,100.0,1.0
MA1084_11-20210927-20,MA1084_11,20210927,20,5.823136819,13.0,79.10447761,100.0,95.83333333,15.90198864,21.17275568,101.3493253,0.0
MA1084_11-20210927-21,MA1084_11,20210927,21,5.741935484,12.0,82.45614035,100.0,100.0,15.19472262,19.24021337,101.2755102,0.0
MA1084_11-20210927-22,MA1084_11,20210927,22,7.652391546,15.0,86.84210526,100.0,100.0,14.82256046,31.05927454,100.5291005,1.0
MA1084_11-20210927-23,MA1084_11,20210927,23,4.66536965,12.0,87.5,100.0,100.0,12.70384068,18.50792319,102.8493894,0.0
MA1084_11-20210928-0,MA1084_11,20210928,0,4.336484983,10.0,42.69662921,100.0,100.0,5.968207681,20.1744239,106.0209424,0.0
MA1084_11-20210928-1,MA1084_11,20210928,1,2.914952752,8.0,59.57446809,100.0,100.0,4.73227596,16.46426743,103.2520325,0.0
MA1084_11-20210928-2,MA1084_11,20210928,2,1.633481646,7.0,21.05263158,100.0,100.0,3.591251778,7.484182077,102.3684211,0.0
MA1084_11-20210928-3,MA1084_11,20210928,3,2.653696498,7.0,75.0,100.0,100.0,3.341519886,15.88417614,107.278481,0.0
MA1084_11-20210928-4,MA1084_11,20210928,4,3.176863181,7.0,34.14634146,100.0,100.0,3.46371266,20.07123755,103.6923077,0.0
MA1084_11-20210928-5,MA1084_11,20210928,5,2.165647582,8.0,26.21359223,100.0,100.0,3.220953058,10.21692745,105.1679587,0.0
MA1084_11-20210928-6,MA1084_11,20210928,6,2.626807564,10.0,75.2293578,100.0,100.0,6.941806543,8.789630156,106.5096953,0.0
MA1084_11-20210928-7,MA1084_11,20210928,7,5.447163515,16.0,43.14115308,100.0,100.0,9.847055477,20.17200569,105.4771784,1.0
MA1084_11-20210928-8,MA1084_11,20210928,8,6.884315907,15.0,50.41152263,100.0,91.66666667,13.69169275,26.11640114,106.5535852,1.0
MA1084_11-20210928-9,MA1084_11,20210928,9,7.024458032,15.0,52.96803653,100.0,91.66666667,8.113726885,23.60423898,105.8705804,1.0
MA1084_11-20210928-10,MA1084_11,20210928,10,6.980533927,18.0,65.91549296,98.74213836,96.2962963,10.39877667,19.7658606,106.5942591,0.0
MA1084_11-20210928-11,MA1084_11,20210928,11,6.783648498,13.0,66.18705036,100.0,95.0,12.53263158,25.19012802,104.1431262,1.0
MA1084_11-20210928-12,MA1084_11,20210928,12,6.981646274,14.0,70.11070111,99.33774834,100.0,18.04663352,26.3734233,101.5097691,1.0
MA1084_11-20210928-13,MA1084_11,20210928,13,5.595661846,15.0,64.50704225,100.0,100.0,10.72348506,17.06116643,106.0512025,1.0
MA1084_11-20210928-14,MA1084_11,20210928,14,7.431274346,15.0,57.38498789,100.0,100.0,9.930512091,23.10338549,102.9548989,1.0
MA1084_11-20210928-15,MA1084_11,20210928,15,7.125695217,17.0,61.17021277,100.0,100.0,9.42799431,24.59798009,103.8432555,1.0
MA1084_11-20210928-16,MA1084_11,20210928,16,6.388765295,14.0,66.87898089,100.0,93.33333333,10.56859175,21.14214794,105.3968254,1.0
MA1084_11-20210928-17,MA1084_11,20210928,17,7.663515017,16.0,53.26460481,100.0,100.0,12.18136558,22.62041252,102.2922636,0.0
MA1084_11-20210928-18,MA1084_11,20210928,18,3.464961068,11.0,94.33962264,100.0,100.0,7.739374111,11.39765292,103.8081805,0.0
MA1084_11-20210928-19,MA1084_11,20210928,19,4.68298109,11.0,71.2,100.0,100.0,9.471209104,14.69556188,104.5949214,0.0
MA1084_11-20210928-20,MA1084_11,20210928,20,4.632369299,13.0,86.0,96.66666667,100.0,13.5759375,17.72205966,100.5649718,0.0
MA1084_11-20210928-21,MA1084_11,20210928,21,5.743604004,12.0,78.04878049,100.0,100.0,13.66871977,16.25577525,101.0672359,0.0
MA1084_11-20210928-22,MA1084_11,20210928,22,6.294771969,12.0,91.83673469,100.0,100.0,18.08062589,23.42881935,100.128041,0.0
MA1084_11-20210928-23,MA1084_11,20210928,23,6.695386326,14.0,87.5,100.0,100.0,12.88800853,19.88961593,100.4291845,0.0
MA1084_11-20210929-0,MA1084_11,20210929,0,5.011679644,10.0,92.06349206,100.0,100.0,13.98499289,20.0228734,103.0805687,0.0
MA1084_11-20210929-1,MA1084_11,20210929,1,3.374652585,8.0,86.36363636,100.0,,7.189018492,9.700896159,100.0,0.0
MA1084_11-20210929-2,MA1084_11,20210929,2,3.43214683,8.0,100.0,100.0,,5.0385633,10.30352774,100.2544529,0.0
MA1084_11-20210929-3,MA1084_11,20210929,3,2.956062291,7.0,100.0,100.0,,3.5746875,6.570681818,99.78354978,0.0
MA1084_11-20210929-4,MA1084_11,20210929,4,2.574763758,6.0,15.0,100.0,100.0,4.753684211,6.082830725,103.1042129,0.0
MA1084_11-20210929-5,MA1084_11,20210929,5,1.771539744,6.0,25.0,100.0,100.0,4.199331437,5.413940256,100.0,0.0
MA1084_11-20210929-6,MA1084_11,20210929,6,2.718020022,10.0,65.88235294,100.0,100.0,4.651877667,7.542588905,102.5036819,0.0
MA1084_11-20210929-7,MA1084_11,20210929,7,3.832035595,11.0,50.27777778,99.15966387,95.23809524,7.875192034,12.4628734,103.9844509,0.0
MA1084_11-20210929-8,MA1084_11,20210929,8,6.709677419,15.0,63.65591398,100.0,100.0,8.952660028,17.87320057,104.1070317,1.0
MA1084_11-20210929-9,MA1084_11,20210929,9,6.627919911,15.0,54.16666667,100.0,100.0,8.6214367,15.72469417,106.7219917,1.0
MA1084_11-20210929-10,MA1084_11,20210929,10,9.03057254,19.0,72.34726688,100.0,96.42857143,12.87550498,28.03711238,106.4926798,1.0
MA1084_11-20210929-11,MA1084_11,20210929,11,5.977184196,14.0,59.5959596,100.0,100.0,9.693636364,15.98440341,102.2131148,1.0
MA1084_11-20210929-12,MA1084_11,20210929,12,3.983324069,11.0,76.51006711,100.0,100.0,9.8828734,13.02489331,100.9174312,0.0
MA1084_11-20210929-13,MA1084_11,20210929,13,8.142936596,17.0,62.61980831,98.38709677,100.0,9.421351351,22.31102418,105.1512674,0.0
MA1084_11-20210929-14,MA1084_11,20210929,14,8.131813126,17.0,57.79816514,100.0,100.0,15.90169275,21.72204836,104.0962289,0.0
MA1084_11-20210929-15,MA1084_11,20210929,15,6.908231368,15.0,59.04522613,100.0,100.0,10.25108108,17.45627312,103.7352556,1.0
MA1084_11-20210929-16,MA1084_11,20210929,16,5.998330551,15.0,59.63302752,100.0,100.0,8.456543385,14.45503556,105.5076311,1.0
MA1084_11-20210929-17,MA1084_11,20210929,17,6.040600667,15.0,70.3125,99.21259843,100.0,8.619274538,14.88685633,106.9143447,1.0
MA1084_11-20210929-18,MA1084_11,20210929,18,5.393770857,14.0,85.81081081,100.0,96.875,7.037368421,14.04438122,103.0915577,0.0
MA1084_11-20210929-19,MA1084_11,20210929,19,3.388765295,11.0,89.85507246,100.0,100.0,8.801832386,10.3846733,101.9746121,0.0
MA1084_11-20210929-20,MA1084_11,20210929,20,4.507786429,10.0,87.93103448,100.0,100.0,10.52338549,11.45429587,101.03751,0.0
MA1084_11-20210929-21,MA1084_11,20210929,21,4.054505006,12.0,97.5,100.0,100.0,9.886386913,12.96113798,101.71278,0.0
MA1084_11-20210929-22,MA1084_11,20210929,22,3.853170189,11.0,98.07692308,100.0,100.0,9.63940256,11.88772404,101.3175231,0.0
MA1084_11-20210929-23,MA1084_11,20210929,23,5.369093941,15.0,95.55555556,100.0,100.0,16.74388336,18.94605974,100.5952381,0.0
MA1084_11-20210930-0,MA1084_11,20210930,0,4.830923248,11.0,97.91666667,100.0,100.0,9.110938834,15.4141963,100.8379888,0.0
MA1084_11-20210930-1,MA1084_11,20210930,1,3.314619233,7.0,54.34782609,100.0,100.0,9.262958748,9.76970128,102.4691358,0.0
MA1084_11-20210930-2,MA1084_11,20210930,2,3.399888765,7.0,90.0,100.0,100.0,5.350526316,9.316984353,101.059322,0.0
MA1084_11-20210930-3,MA1084_11,20210930,3,1.924916574,6.0,87.5,100.0,100.0,4.472230114,3.459105114,100.6756757,0.0
MA1084_11-20210930-4,MA1084_11,20210930,4,2.594774875,7.0,72.72727273,100.0,100.0,5.538236131,4.896088193,100.7109005,0.0
MA1084_11-20210930-5,MA1084_11,20210930,5,2.09621802,6.0,60.0,100.0,100.0,3.433613087,4.12972973,99.3993994,0.0
MA1084_11-20210930-6,MA1084_11,20210930,6,2.846581434,10.0,68.6746988,100.0,100.0,5.817539118,8.322944523,103.6090226,0.0
MA1084_11-20210930-7,MA1084_11,20210930,7,5.286985539,13.0,66.40625,99.2481203,100.0,15.85140825,15.7102845,103.2427695,1.0
MA1084_11-20210930-8,MA1084_11,20210930,8,6.882091212,15.0,58.85714286,100.0,100.0,11.08897582,19.89221906,104.4635193,1.0
MA1084_11-20210930-9,MA1084_11,20210930,9,7.370411568,14.0,72.12543554,100.0,100.0,9.606415363,19.66186344,105.9485531,1.0
MA1084_11-20210930-10,MA1084_11,20210930,10,5.675194661,14.0,56.72823219,100.0,100.0,8.48027027,13.7459175,106.3943162,0.0
MA1084_11-20210930-11,MA1084_11,20210930,11,5.112903226,11.0,51.875,99.06542056,100.0,10.16288352,15.50213068,107.5282309,1.0
MA1084_11-20210930-12,MA1084_11,20210930,12,5.436596218,13.0,66.07142857,100.0,100.0,12.67368421,18.32826458,106.0846561,1.0
MA1084_11-20210930-13,MA1084_11,20210930,13,6.987208009,13.0,53.13653137,100.0,96.77419355,10.33665718,18.90957326,106.8273092,1.0
MA1084_11-20210930-14,MA1084_11,20210930,14,5.517797553,13.0,37.32394366,99.41860465,100.0,10.22633001,16.12923186,103.1516184,1.0
MA1084_11-20210930-15,MA1084_11,20210930,15,5.286985539,14.0,45.14038877,99.32885906,96.15384615,9.85227596,17.74907539,105.6849953,1.0
MA1084_11-20210930-16,MA1084_11,20210930,16,5.775305895,13.0,60.79027356,100.0,97.56097561,8.478477952,22.4297155,106.5943993,1.0
MA1084_11-20210930-17,MA1084_11,20210930,17,6.214126808,13.0,43.84858044,100.0,100.0,10.62411095,20.04167852,104.284412,1.0
MA1084_11-20210930-18,MA1084_11,20210930,18,5.438264739,13.0,64.64646465,100.0,100.0,8.2971266,16.98395448,103.5971223,0.0
MA1084_11-20210930-19,MA1084_11,20210930,19,5.362270451,13.0,78.04878049,100.0,100.0,11.75987216,17.666875,101.4705882,1.0
MA1084_11-20210930-20,MA1084_11,20210930,20,4.287541713,12.0,64.21052632,100.0,100.0,10.19802276,13.96938834,101.1547344,1.0
MA1084_11-20210930-21,MA1084_11,20210930,21,6.001112347,12.0,73.33333333,100.0,100.0,15.33980085,19.49660028,100.9355509,0.0
MA1084_11-20210930-22,MA1084_11,20210930,22,5.392102336,12.0,90.19607843,100.0,100.0,14.68244666,22.57624467,101.2027491,0.0
MA1084_11-20210930-23,MA1084_11,20210930,23,3.866518354,11.0,76.92307692,100.0,100.0,14.97533428,14.7101138,101.3104839,1.0
MA1084_11-20211001-0,MA1084_11,20211001,0,3.417454141,8.0,89.74358974,100.0,100.0,11.1728734,11.5586771,101.3986014,0.0
MA1084_11-20211001-1,MA1084_11,20211001,1,2.484983315,9.0,61.9047619,100.0,100.0,7.054182077,9.685049787,100.3846154,0.0
MA1084_11-20211001-2,MA1084_11,20211001,2,1.638487208,6.0,2.210884354,,,3.570042674,5.920810811,103.5971223,0.0
MA1084_11-20211001-3,MA1084_11,20211001,3,1.978877154,7.0,50.0,100.0,100.0,5.063451705,11.19715909,101.7182131,0.0
MA1084_11-20211001-4,MA1084_11,20211001,4,1.24916574,7.0,88.88888889,100.0,100.0,5.595761024,4.465604552,102.1428571,0.0
MA1084_11-20211001-5,MA1084_11,20211001,5,0.891606448,5.0,44.44444444,100.0,100.0,5.885789474,2.332731152,100.0,0.0
MA1084_11-20211001-6,MA1084_11,20211001,6,2.732480534,11.0,46.21848739,100.0,91.66666667,7.049032717,9.071607397,103.2167832,0.0
MA1084_11-20211001-7,MA1084_11,20211001,7,5.665739711,19.0,53.33333333,100.0,100.0,11.63271693,18.4040825,105.1282051,1.0
MA1084_11-20211001-8,MA1084_11,20211001,8,8.416342412,19.0,54.37262357,99.0,100.0,11.2211522,22.66398293,104.2871386,1.0
MA1084_11-20211001-9,MA1084_11,20211001,9,10.07619577,19.0,54.21903052,100.0,97.2972973,14.06069701,33.39199147,103.1553398,1.0
